date,dc_power,air_temp,azimuth,cloud_opacity,dhi,dni,ghi,zenith
2023-04-19 09:00:00,0.6,10,-127,58.2,283,0,283,48
2023-04-19 10:00:00,1.3,10,-146,65.1,271,0,271,41
2023-04-19 11:00:00,2.4,11,-169,66.1,281,0,281,37
2023-04-19 12:00:00,4.4,11,167,64.1,297,0,297,37
2023-04-19 13:00:00,4.3,12,144,55.6,342,0,342,41
2023-04-19 14:00:00,3.6,12,126,61.4,257,0,257,49
2023-04-19 15:00:00,2.8,12,111,40.9,306,0,306,57
2023-04-19 16:00:00,3.8,12,99,37,215,0,215,67
2023-04-19 17:00:00,9.2,12,88,23.8,107,70,122,77
2023-04-19 18:00:00,2.1,10,77,34.1,13,0,13,87
2023-04-19 19:00:00,1.4,9,66,53,0,0,0,97
2023-04-19 20:00:00,0.1,7,54,43.2,0,0,0,106
2023-04-19 21:00:00,0,7,40,49.1,0,0,0,113
2023-04-19 22:00:00,0,6,25,70.5,0,0,0,119
2023-04-19 23:00:00,0,6,8,74.9,0,0,0,122
2023-04-20 00:00:00,0,5,-9,71.4,0,0,0,121
2023-04-20 01:00:00,0,5,-26,63,0,0,0,118
2023-04-20 02:00:00,0,5,-41,62.1,0,0,0,113
2023-04-20 03:00:00,0,5,-54,63,0,0,0,105
2023-04-20 04:00:00,0,5,-66,59.3,0,0,0,96
2023-04-20 05:00:00,0,5,-78,88.2,3,0,3,87
2023-04-20 06:00:00,0,4,-88,95.5,8,0,8,76
2023-04-20 07:00:00,0,4,-100,94.4,20,0,20,66
2023-04-20 08:00:00,0.3,4,-112,81.5,98,0,98,57
2023-04-20 09:00:00,0.3,5,-127,70.1,200,0,200,48
2023-04-20 10:00:00,0.7,5,-146,87,100,0,100,41
2023-04-20 11:00:00,1.6,5,-169,72,230,0,230,37
2023-04-20 12:00:00,1.2,5,167,79.9,163,0,163,37
2023-04-20 13:00:00,2,6,144,86.2,104,0,104,41
2023-04-20 14:00:00,0.6,6,126,92.6,48,0,48,48
2023-04-20 15:00:00,1.1,6,111,82.3,88,0,88,57
2023-04-20 16:00:00,0.6,6,99,66,110,0,110,67
2023-04-20 17:00:00,0.6,6,87,40.3,91,0,91,77
2023-04-20 18:00:00,1,5,77,13.9,18,0,18,87
2023-04-20 19:00:00,1,4,65,7.3,0,0,0,97
2023-04-20 20:00:00,0.1,4,53,0,0,0,0,106
2023-04-20 21:00:00,0,4,40,12.8,0,0,0,113
2023-04-20 22:00:00,0,3,25,19.3,0,0,0,118
2023-04-20 23:00:00,0,3,8,11.7,0,0,0,121
2023-04-21 00:00:00,0,3,-9,17.2,0,0,0,121
2023-04-21 01:00:00,0,3,-26,45.8,0,0,0,118
2023-04-21 02:00:00,0,4,-41,69.2,0,0,0,112
2023-04-21 03:00:00,0,4,-54,69.2,0,0,0,105
2023-04-21 04:00:00,0,4,-66,67.4,0,0,0,96
2023-04-21 05:00:00,0,4,-77,63.7,13,0,13,86
2023-04-21 06:00:00,0,5,-88,57.7,83,0,83,76
2023-04-21 07:00:00,0,6,-99,68.7,119,0,119,66
2023-04-21 08:00:00,0.6,7,-112,66.6,185,0,185,56
2023-04-21 09:00:00,1.3,8,-127,52.6,330,0,330,47
2023-04-21 10:00:00,2,9,-146,41.7,455,11,463,40
2023-04-21 11:00:00,2.8,11,-169,37.9,467,70,523,36
2023-04-21 12:00:00,4.4,12,166,28.8,411,230,596,36
2023-04-21 13:00:00,4.3,13,144,19.4,315,413,628,41
2023-04-21 14:00:00,4.2,13,125,29.9,352,178,472,48
2023-04-21 15:00:00,6,13,111,38.4,317,13,324,57
2023-04-21 16:00:00,6.1,13,98,54.6,160,0,160,67
2023-04-21 17:00:00,2.5,12,87,53.9,79,0,79,77
2023-04-21 18:00:00,1.8,12,76,25.6,18,0,18,87
2023-04-21 19:00:00,0.6,12,65,73.6,0,0,0,97
2023-04-21 20:00:00,0.1,11,53,72.7,0,0,0,105
2023-04-21 21:00:00,0,10,40,78,0,0,0,113
2023-04-21 22:00:00,0,9,24,70.9,0,0,0,118
2023-04-21 23:00:00,0,9,8,59.1,0,0,0,121
2023-04-22 00:00:00,0,8,-9,26.6,0,0,0,121
2023-04-22 01:00:00,0,7,-26,26.6,0,0,0,118
2023-04-22 02:00:00,0,7,-41,0,0,0,0,112
2023-04-22 03:00:00,0,6,-54,8.7,0,0,0,104
2023-04-22 04:00:00,0,6,-66,15.1,0,0,0,96
2023-04-22 05:00:00,0,6,-77,72.5,10,0,10,86
2023-04-22 06:00:00,0,7,-88,34.2,127,0,127,76
2023-04-22 07:00:00,0.2,8,-99,10.8,147,452,332,66
2023-04-22 08:00:00,1.1,11,-112,0,107,777,542,56
2023-04-22 09:00:00,1.7,13,-127,0,120,824,682,47
2023-04-22 10:00:00,5.2,15,-146,0,131,851,783,40
2023-04-22 11:00:00,6.7,17,-169,0,143,845,827,36
2023-04-22 12:00:00,5.7,18,166,56.8,355,0,355,36
2023-04-22 13:00:00,10,18,144,58.8,314,0,314,40
2023-04-22 14:00:00,4.9,18,125,69.1,203,0,203,48
2023-04-22 15:00:00,5.6,17,110,69.6,155,0,155,57
2023-04-22 16:00:00,2.8,16,98,58.9,138,0,138,67
2023-04-22 17:00:00,1.5,16,87,30.2,111,0,111,77
2023-04-22 18:00:00,2,15,76,13,21,0,21,87
2023-04-22 19:00:00,0.4,14,65,78.6,0,0,0,96
2023-04-22 20:00:00,0,13,53,77.8,0,0,0,105
2023-04-22 21:00:00,0,12,39,75.1,0,0,0,112
2023-04-22 22:00:00,0,12,24,64.4,0,0,0,118
2023-04-22 23:00:00,0,12,8,76,0,0,0,121
2023-04-23 00:00:00,0,11,-9,80.4,0,0,0,120
2023-04-23 01:00:00,0,11,-26,74.1,0,0,0,117
2023-04-23 02:00:00,0,10,-41,61.4,0,0,0,112
2023-04-23 03:00:00,0,10,-54,68.7,0,0,0,104
2023-04-23 04:00:00,0,10,-66,49.2,0,0,0,95
2023-04-23 05:00:00,0,10,-77,95.4,2,0,2,86
2023-04-23 06:00:00,0,10,-88,70.6,54,0,54,76
2023-04-23 07:00:00,0,11,-99,55.7,160,0,160,65
2023-04-23 08:00:00,0.1,12,-112,22.9,279,232,410,56
2023-04-23 09:00:00,2.1,13,-127,8,207,609,624,47
2023-04-23 10:00:00,3.9,15,-145,23.6,373,289,596,40
2023-04-23 11:00:00,6.5,16,-169,0,122,872,831,36
2023-04-23 12:00:00,8.9,17,166,0,118,879,831,36
2023-04-23 13:00:00,10,17,143,57.8,327,0,327,40
2023-04-23 14:00:00,10,17,125,67.1,219,0,219,48
2023-04-23 15:00:00,3.9,17,110,81.6,95,0,95,57
2023-04-23 16:00:00,1.8,16,98,65,118,0,118,66
2023-04-23 17:00:00,0.2,15,87,59.1,67,0,67,77
2023-04-23 18:00:00,2.7,13,76,20.4,22,0,22,87
2023-04-23 19:00:00,0.8,11,65,85.3,0,0,0,96
2023-04-23 20:00:00,0,10,53,81.9,0,0,0,105
2023-04-23 21:00:00,0,10,39,85.3,0,0,0,112
2023-04-23 22:00:00,0,10,24,86.2,0,0,0,117
2023-04-23 23:00:00,0,9,8,86.2,0,0,0,120
2023-04-24 00:00:00,0,9,-9,76.7,0,0,0,120
2023-04-24 01:00:00,0,9,-26,76.5,0,0,0,117
2023-04-24 02:00:00,0,9,-41,73,0,0,0,111
2023-04-24 03:00:00,0,9,-54,65.7,0,0,0,104
2023-04-24 04:00:00,0,9,-66,79.1,0,0,0,95
2023-04-24 05:00:00,0,9,-77,85.2,7,0,7,85
2023-04-24 06:00:00,0,9,-88,82.3,38,0,38,75
2023-04-24 07:00:00,0,10,-99,72.5,109,0,109,65
2023-04-24 08:00:00,0.7,10,-111,0,73,871,568,55
2023-04-24 09:00:00,1.1,10,-126,68.8,222,0,222,46
2023-04-24 10:00:00,5.8,11,-145,16.8,289,501,677,39
2023-04-24 11:00:00,5.2,11,-169,45.4,472,0,472,35
2023-04-24 12:00:00,10,12,166,74.9,217,0,217,36
2023-04-24 13:00:00,3.7,12,143,31.7,415,175,549,40
2023-04-24 14:00:00,3.6,12,125,33.8,376,126,462,47
2023-04-24 15:00:00,2.5,13,110,12.1,179,551,485,56
2023-04-24 16:00:00,2.5,12,97,35.5,221,56,244,66
2023-04-24 17:00:00,2.7,11,86,6.7,70,476,182,76
2023-04-24 18:00:00,1.9,10,75,14.2,25,70,32,86
2023-04-24 19:00:00,2.8,9,64,35.4,0,0,0,96
2023-04-24 20:00:00,0.2,8,52,44.2,0,0,0,105
2023-04-24 21:00:00,0,8,39,42.3,0,0,0,112
2023-04-24 22:00:00,0,8,24,39.3,0,0,0,117
2023-04-24 23:00:00,0,8,8,40.3,0,0,0,120
2023-04-25 00:00:00,0,8,-9,34.4,0,0,0,120
2023-04-25 01:00:00,0,7,-26,27.4,0,0,0,117
2023-04-25 02:00:00,0,7,-40,14.3,0,0,0,111
2023-04-25 03:00:00,0,6,-54,34.3,0,0,0,104
2023-04-25 04:00:00,0,6,-66,22.4,0,0,0,95
2023-04-25 05:00:00,0,6,-77,59.1,21,0,21,85
2023-04-25 06:00:00,0,7,-87,82.3,38,0,38,75
2023-04-25 07:00:00,0,7,-99,89.3,42,0,42,65
2023-04-25 08:00:00,1.1,7,-111,58.5,234,0,234,55
2023-04-25 09:00:00,0.2,7,-126,71.5,200,0,200,46
2023-04-25 10:00:00,0.9,7,-145,47.7,421,0,421,39
2023-04-25 11:00:00,1.7,8,-169,59.1,352,0,352,35
2023-04-25 12:00:00,1.8,8,166,23.3,380,341,658,35
2023-04-25 13:00:00,9.8,9,143,25.1,373,297,602,40
2023-04-25 14:00:00,5.5,9,124,32.5,376,142,473,47
2023-04-25 15:00:00,3.4,10,110,88.9,62,0,62,56
2023-04-25 16:00:00,2.4,9,97,23.3,192,247,292,66
2023-04-25 17:00:00,0.2,9,86,12.4,91,343,173,76
2023-04-25 18:00:00,1.3,8,75,33.3,25,0,25,86
2023-04-25 19:00:00,2.5,7,64,23.4,0,0,0,96
2023-04-25 20:00:00,0.2,6,52,35.3,0,0,0,104
2023-04-25 21:00:00,0,6,39,32.3,0,0,0,112
2023-04-25 22:00:00,0,5,24,18.4,0,0,0,117
2023-04-25 23:00:00,0,5,7,11.2,0,0,0,120
2023-04-26 00:00:00,0,5,-9,24.4,0,0,0,119
2023-04-26 01:00:00,0,5,-26,28.3,0,0,0,116
2023-04-26 02:00:00,0,4,-40,0,0,0,0,111
2023-04-26 03:00:00,0,4,-53,0,0,0,0,103
2023-04-26 04:00:00,0,4,-65,0,0,0,0,95
2023-04-26 05:00:00,0,4,-76,0,31,236,52,85
2023-04-26 06:00:00,0,4,-87,0,69,556,215,75
2023-04-26 07:00:00,0.1,6,-98,0,89,728,400,65
2023-04-26 08:00:00,0.6,8,-111,0.5,101,818,572,55
2023-04-26 09:00:00,0.9,9,-126,0,101,887,719,46
2023-04-26 10:00:00,8,10,-145,3.7,154,812,788,39
2023-04-26 11:00:00,9.4,12,-169,10.6,249,643,777,35
2023-04-26 12:00:00,3.6,13,166,41.7,501,5,505,35
2023-04-26 13:00:00,5.3,13,142,31.8,420,170,551,39
2023-04-26 14:00:00,6.5,14,124,26.2,337,262,516,47
2023-04-26 15:00:00,5.9,14,109,0,84,834,552,56
2023-04-26 16:00:00,8.7,14,97,10.1,131,512,341,66
2023-04-26 17:00:00,3.8,13,86,41.1,117,0,117,76
2023-04-26 18:00:00,5.1,12,75,20.4,31,15,32,86
2023-04-26 19:00:00,0.8,11,64,27.3,0,0,0,95
2023-04-26 20:00:00,0.1,11,52,47.6,0,0,0,104
2023-04-26 21:00:00,0,11,39,45.7,0,0,0,111
2023-04-26 22:00:00,0,10,24,40,0,0,0,117
2023-04-26 23:00:00,0,10,7,41.9,0,0,0,119
2023-04-27 00:00:00,0,10,-9,35.1,0,0,0,119
2023-04-27 01:00:00,0,9,-26,29.2,0,0,0,116
2023-04-27 02:00:00,0,9,-40,32.1,0,0,0,110
2023-04-27 03:00:00,0,9,-53,24.3,0,0,0,103
2023-04-27 04:00:00,0,8,-65,36.9,0,0,0,94
2023-04-27 05:00:00,0,8,-76,43.6,33,0,33,85
2023-04-27 06:00:00,0,8,-87,21.9,121,195,173,75
2023-04-27 07:00:00,0.2,10,-98,17.3,174,364,332,64
2023-04-27 08:00:00,0.9,12,-111,14.9,211,474,486,55
2023-04-27 09:00:00,2.6,13,-126,0,89,890,712,46
2023-04-27 10:00:00,4.1,15,-145,0,93,916,811,38
2023-04-27 11:00:00,10,15,-169,0,95,928,862,34
2023-04-27 12:00:00,4,17,165,0,93,930,859,35
2023-04-27 13:00:00,6.1,17,142,0,89,920,803,39
2023-04-27 14:00:00,10,18,124,0,83,897,700,47
2023-04-27 15:00:00,3,18,109,0,77,851,557,56
2023-04-27 16:00:00,10,18,97,0,69,763,384,66
2023-04-27 17:00:00,9,17,85,0,52,616,204,76
2023-04-27 18:00:00,7.4,15,75,20.4,32,41,36,86
2023-04-27 19:00:00,2.2,14,64,42.6,0,0,0,95
2023-04-27 20:00:00,0.2,13,52,53,0,0,0,104
2023-04-27 21:00:00,0,12,38,56.7,0,0,0,111
2023-04-27 22:00:00,0,12,23,53.9,0,0,0,116
2023-04-27 23:00:00,0,10,7,48.3,0,0,0,119
2023-04-28 00:00:00,0,10,-9,65,0,0,0,119
2023-04-28 01:00:00,0,10,-25,73.9,0,0,0,116
2023-04-28 02:00:00,0,10,-40,74.8,0,0,0,110
2023-04-28 03:00:00,0,10,-53,75.7,0,0,0,103
2023-04-28 04:00:00,0,10,-65,75.7,0,0,0,94
2023-04-28 05:00:00,0,10,-76,94.4,3,0,3,84
2023-04-28 06:00:00,0,10,-87,86.9,28,0,28,74
2023-04-28 07:00:00,0,11,-98,83.3,65,0,65,64
2023-04-28 08:00:00,0.1,12,-110,85.2,82,0,82,54
2023-04-28 09:00:00,0.3,12,-126,76.6,161,0,161,45
2023-04-28 10:00:00,0.3,13,-145,85.5,113,0,113,38
2023-04-28 11:00:00,0.7,13,-169,74.8,209,0,209,34
2023-04-28 12:00:00,0.6,14,165,83.6,136,0,136,34
2023-04-28 13:00:00,1.3,15,142,70.9,225,0,225,39
2023-04-28 14:00:00,1.4,15,123,60.7,266,0,266,46
2023-04-28 15:00:00,2.1,16,109,59.8,216,0,216,55
2023-04-28 16:00:00,5.2,16,96,75.5,91,0,91,65
2023-04-28 17:00:00,2.6,15,85,76.5,46,0,46,76
2023-04-28 18:00:00,0.3,15,74,17.4,33,21,35,86
2023-04-28 19:00:00,0,14,63,54.6,0,0,0,95
2023-04-28 20:00:00,0.1,13,51,61.1,0,0,0,104
2023-04-28 21:00:00,0,13,38,54.6,0,0,0,111
2023-04-28 22:00:00,0,13,23,67.5,0,0,0,116
2023-04-28 23:00:00,0,13,7,58.4,0,0,0,119
2023-04-29 00:00:00,0,13,-9,63,0,0,0,118
2023-04-29 01:00:00,0,12,-25,74.6,0,0,0,115
2023-04-29 02:00:00,0,12,-40,76.4,0,0,0,110
2023-04-29 03:00:00,0,12,-53,77.3,0,0,0,102
2023-04-29 04:00:00,0,12,-65,77.3,0,0,0,94
2023-04-29 05:00:00,0,12,-76,83.6,10,0,10,84
2023-04-29 06:00:00,0,13,-87,70.8,66,0,66,74
2023-04-29 07:00:00,0.2,14,-98,46.5,217,0,217,64
2023-04-29 08:00:00,0.6,15,-110,15,214,466,488,54
2023-04-29 09:00:00,2,17,-125,10.3,209,609,639,45
2023-04-29 10:00:00,2.6,18,-145,0,100,903,814,38
2023-04-29 11:00:00,2.4,18,-169,8.5,222,682,790,34
2023-04-29 12:00:00,3.3,18,165,26.2,409,273,635,34
2023-04-29 13:00:00,3.9,19,142,26.6,388,258,590,39
2023-04-29 14:00:00,10,19,123,0,95,868,698,46
2023-04-29 15:00:00,3.4,18,108,38.6,328,18,338,55
2023-04-29 16:00:00,7.6,18,96,43,216,0,216,65
2023-04-29 17:00:00,7.1,17,85,32.4,131,21,137,75
2023-04-29 18:00:00,2.2,16,74,34.7,30,0,30,85
2023-04-29 19:00:00,0.9,16,63,24.2,0,0,0,95
2023-04-29 20:00:00,0.3,14,51,27.1,0,0,0,103
2023-04-29 21:00:00,0,14,38,7.8,0,0,0,110
2023-04-29 22:00:00,0,12,23,0,0,0,0,116
2023-04-29 23:00:00,0,12,7,18.4,0,0,0,118
2023-04-30 00:00:00,0,11,-9,10.7,0,0,0,118
2023-04-30 01:00:00,0,11,-25,40.2,0,0,0,115
2023-04-30 02:00:00,0,11,-40,27,0,0,0,109
2023-04-30 03:00:00,0,10,-53,29.8,0,0,0,102
2023-04-30 04:00:00,0,10,-65,33.6,0,0,0,93
2023-04-30 05:00:00,0,10,-76,85.3,9,0,9,84
2023-04-30 06:00:00,0,11,-86,80,45,0,45,74
2023-04-30 07:00:00,0.1,12,-97,61.1,158,0,158,64
2023-04-30 08:00:00,0.8,12,-110,44.2,320,0,320,54
2023-04-30 09:00:00,2.8,13,-125,28.7,371,195,510,45
2023-04-30 10:00:00,6.1,14,-144,25.2,387,279,609,37
2023-04-30 11:00:00,4.3,14,-169,57.6,366,0,366,33
2023-04-30 12:00:00,6.2,14,165,59,351,0,351,34
2023-04-30 13:00:00,3.3,15,141,62.1,302,0,302,38
2023-04-30 14:00:00,2.1,15,123,70.2,206,0,206,46
2023-04-30 15:00:00,2.1,15,108,74,142,0,142,55
2023-04-30 16:00:00,2.6,15,96,74.9,95,0,95,65
2023-04-30 17:00:00,1.5,14,85,68.5,63,0,63,75
2023-04-30 18:00:00,0.7,14,74,42.1,27,0,27,85
2023-04-30 19:00:00,0.2,13,63,58.8,0,0,0,95
2023-04-30 20:00:00,0.1,13,51,75.3,0,0,0,103
2023-04-30 21:00:00,0,12,38,79,0,0,0,110
2023-04-30 22:00:00,0,12,23,81.7,0,0,0,115
2023-04-30 23:00:00,0,11,7,79.9,0,0,0,118
2023-05-01 00:00:00,0,11,-9,76.2,0,0,0,118
2023-05-01 01:00:00,0,11,-25,77.9,0,0,0,115
2023-05-01 02:00:00,0,10,-40,60.4,0,0,0,109
2023-05-01 03:00:00,0,10,-53,57.6,0,0,0,102
2023-05-01 04:00:00,0,10,-64,78.8,0,0,0,93
2023-05-01 05:00:00,0,10,-75,95.2,3,0,3,84
2023-05-01 06:00:00,0,10,-86,86.6,30,0,30,74
2023-05-01 07:00:00,0.1,10,-97,84.1,64,0,64,63
2023-05-01 08:00:00,0.4,11,-110,61.5,219,0,219,53
2023-05-01 09:00:00,1.7,11,-125,64.3,253,0,253,44
2023-05-01 10:00:00,1.8,11,-144,53.7,372,0,372,37
2023-05-01 11:00:00,1.6,12,-169,56.3,373,0,373,33
2023-05-01 12:00:00,1.8,12,165,59.8,342,0,342,33
2023-05-01 13:00:00,2.9,12,141,54.7,360,0,360,38
2023-05-01 14:00:00,3,13,122,49.9,346,0,346,46
2023-05-01 15:00:00,3,13,108,41.1,324,0,324,55
2023-05-01 16:00:00,4.2,12,95,57.2,163,0,163,65
2023-05-01 17:00:00,3.7,12,84,76.3,48,0,48,75
2023-05-01 18:00:00,1.5,11,74,61.3,19,0,19,85
2023-05-01 19:00:00,0.1,10,63,50.2,0,0,0,94
2023-05-01 20:00:00,0.1,10,51,52.1,0,0,0,103
2023-05-01 21:00:00,0,10,38,56.7,0,0,0,110
2023-05-01 22:00:00,0,9,23,55.8,0,0,0,115
2023-05-01 23:00:00,0,9,7,57.6,0,0,0,118
2023-05-02 00:00:00,0,9,-9,60.4,0,0,0,117
2023-05-02 01:00:00,0,8,-25,50,0,0,0,114
2023-05-02 02:00:00,0,8,-40,57.4,0,0,0,109
2023-05-02 03:00:00,0,8,-53,38.9,0,0,0,102
2023-05-02 04:00:00,0,8,-64,56.5,0,0,0,93
2023-05-02 05:00:00,0,9,-75,44.5,36,0,36,83
2023-05-02 06:00:00,0,9,-86,67.6,72,0,72,73
2023-05-02 07:00:00,0,10,-97,28.2,247,86,286,63
2023-05-02 08:00:00,0.5,11,-110,38.3,350,0,350,53
2023-05-02 09:00:00,3.7,12,-125,42,413,0,413,44
2023-05-02 10:00:00,2.1,12,-144,29.2,438,173,577,37
2023-05-02 11:00:00,4.6,13,-169,45.2,476,0,476,33
2023-05-02 12:00:00,4.4,14,165,27.5,439,226,629,33
2023-05-02 13:00:00,6,14,141,42,470,0,470,38
2023-05-02 14:00:00,3.8,15,122,70,211,0,211,45
2023-05-02 15:00:00,10,14,107,26.2,297,200,413,55
2023-05-02 16:00:00,2.7,14,95,0,97,671,385,65
2023-05-02 17:00:00,10,14,84,19.2,121,174,167,75
2023-05-02 18:00:00,1.1,13,74,31.5,35,0,35,85
2023-05-02 19:00:00,0.7,11,62,28.7,0,0,0,94
2023-05-02 20:00:00,0,11,51,30.6,0,0,0,103
2023-05-02 21:00:00,0,11,37,32.4,0,0,0,110
2023-05-02 22:00:00,0,9,23,15.7,0,0,0,115
2023-05-02 23:00:00,0,8,7,0,0,0,0,117
2023-05-03 00:00:00,0,8,-9,0,0,0,0,117
2023-05-03 01:00:00,0,7,-25,0,0,0,0,114
2023-05-03 02:00:00,0,7,-40,0,0,0,0,109
2023-05-03 03:00:00,0,6,-52,0,0,0,0,101
2023-05-03 04:00:00,0,6,-64,0,0,0,0,93
2023-05-03 05:00:00,0,6,-75,28.6,55,0,55,83
2023-05-03 06:00:00,0,8,-86,17.6,126,260,202,73
2023-05-03 07:00:00,0.3,9,-97,16.6,189,366,356,63
2023-05-03 08:00:00,1.2,11,-109,2.6,125,760,582,53
2023-05-03 09:00:00,2,12,-124,0,98,892,741,44
2023-05-03 10:00:00,3.7,14,-144,0,94,925,837,37
2023-05-03 11:00:00,8.7,15,-169,0,94,937,885,32
2023-05-03 12:00:00,10,17,164,0,92,939,881,33
2023-05-03 13:00:00,10,17,141,0,90,927,825,38
2023-05-03 14:00:00,10,18,122,0,86,901,721,45
2023-05-03 15:00:00,10,18,107,0,79,856,578,54
2023-05-03 16:00:00,10,18,95,0,70,779,406,64
2023-05-03 17:00:00,8.7,17,84,0,55,639,225,75
2023-05-03 18:00:00,6.4,15,73,0,28,351,61,84
2023-05-03 19:00:00,2.4,13,62,0,0,0,0,94
2023-05-03 20:00:00,0.3,12,50,0,0,0,0,102
2023-05-03 21:00:00,0,11,37,0,0,0,0,109
2023-05-03 22:00:00,0,10,23,14,0,0,0,114
2023-05-03 23:00:00,0,9,7,0,0,0,0,117
2023-05-04 00:00:00,0,8,-9,0,0,0,0,117
2023-05-04 01:00:00,0,7,-25,10.4,0,0,0,114
2023-05-04 02:00:00,0,7,-39,0,0,0,0,108
2023-05-04 03:00:00,0,7,-52,0,0,0,0,101
2023-05-04 04:00:00,0,7,-64,0,0,0,0,92
2023-05-04 05:00:00,0,7,-75,0,34,408,85,83
2023-05-04 06:00:00,0,9,-86,0,59,666,256,73
2023-05-04 07:00:00,0.2,12,-97,0,74,792,438,63
2023-05-04 08:00:00,0.5,14,-109,0,85,859,605,53
2023-05-04 09:00:00,1,16,-124,0,88,904,743,44
2023-05-04 10:00:00,5.8,18,-144,0,86,934,839,36
2023-05-04 11:00:00,8.7,19,-169,0,87,944,887,32
2023-05-04 12:00:00,9.2,21,164,0,87,944,884,32
2023-05-04 13:00:00,10,22,140,0,85,934,829,37
2023-05-04 14:00:00,10,22,122,0,82,909,725,45
2023-05-04 15:00:00,10,23,107,0,77,860,580,54
2023-05-04 16:00:00,9.8,23,95,0,70,772,407,64
2023-05-04 17:00:00,6.7,22,84,27,130,125,164,74
2023-05-04 18:00:00,4.7,19,73,21.3,44,49,48,84
2023-05-04 19:00:00,3,16,62,30.3,0,0,0,94
2023-05-04 20:00:00,0.4,15,50,27.6,0,0,0,102
2023-05-04 21:00:00,0,14,37,9.5,0,0,0,109
2023-05-04 22:00:00,0,13,23,14,0,0,0,114
2023-05-04 23:00:00,0,13,7,14.9,0,0,0,117
2023-05-05 00:00:00,0,12,-9,21.3,0,0,0,117
2023-05-05 01:00:00,0,12,-25,23,0,0,0,114
2023-05-05 02:00:00,0,11,-39,23,0,0,0,108
2023-05-05 03:00:00,0,11,-52,0,0,0,0,101
2023-05-05 04:00:00,0,11,-64,13.2,0,0,0,92
2023-05-05 05:00:00,0,11,-75,27.5,58,0,58,83
2023-05-05 06:00:00,0,13,-85,10.5,108,361,215,73
2023-05-05 07:00:00,0.4,16,-96,0,93,699,417,62
2023-05-05 08:00:00,1,18,-109,0,108,777,581,53
2023-05-05 09:00:00,1.3,19,-124,0,115,829,718,43
2023-05-05 10:00:00,5.4,20,-144,1.8,142,814,801,36
2023-05-05 11:00:00,7.3,21,-168,4.9,190,741,820,32
2023-05-05 12:00:00,8.8,22,164,28.7,441,199,610,32
2023-05-05 13:00:00,9.9,23,140,0.8,135,821,791,37
2023-05-05 14:00:00,9.4,23,121,51.9,332,0,332,45
2023-05-05 15:00:00,10,20,107,92.8,39,0,39,54
2023-05-05 16:00:00,3.3,18,94,86,52,0,52,64
2023-05-05 17:00:00,0.9,17,83,23.1,134,70,153,74
2023-05-05 18:00:00,1.5,16,73,36.6,34,0,34,84
2023-05-05 19:00:00,1.8,15,62,28.4,0,0,0,93
2023-05-05 20:00:00,0.2,14,50,24.8,0,0,0,102
2023-05-05 21:00:00,0,14,37,32.9,0,0,0,109
2023-05-05 22:00:00,0,13,22,43.8,0,0,0,114
2023-05-05 23:00:00,0,12,7,58.5,0,0,0,116
2023-05-06 00:00:00,0,12,-9,58.5,0,0,0,116
2023-05-06 01:00:00,0,12,-25,35.5,0,0,0,113
2023-05-06 02:00:00,0,12,-39,29.2,0,0,0,108
2023-05-06 03:00:00,0,11,-52,34.6,0,0,0,101
2023-05-06 04:00:00,0,11,-64,34.6,0,0,0,92
2023-05-06 05:00:00,0,12,-74,62.1,30,0,30,82
2023-05-06 06:00:00,0,12,-85,55.2,108,0,108,72
2023-05-06 07:00:00,0.3,14,-96,26.6,237,147,306,62
2023-05-06 08:00:00,0.8,15,-109,23.4,294,245,444,52
2023-05-06 09:00:00,2,17,-124,4.3,173,702,685,43
2023-05-06 10:00:00,4.4,17,-143,0,133,841,815,36
2023-05-06 11:00:00,8.6,18,-168,17.9,359,411,709,32
2023-05-06 12:00:00,10,20,164,3.4,187,756,829,32
2023-05-06 13:00:00,4.9,21,140,12.7,291,510,699,37
2023-05-06 14:00:00,3.4,22,121,11.7,254,508,616,45
2023-05-06 15:00:00,10,22,106,4.5,160,627,530,54
2023-05-06 16:00:00,6.3,21,94,19.2,200,257,313,64
2023-05-06 17:00:00,7.1,20,83,56.8,93,0,93,74
2023-05-06 18:00:00,4.9,19,73,21.2,47,2,47,84
2023-05-06 19:00:00,1.3,16,62,29.2,0,0,0,93
2023-05-06 20:00:00,0.3,15,50,40.9,0,0,0,102
2023-05-06 21:00:00,0,14,37,33.7,0,0,0,109
2023-05-06 22:00:00,0,14,22,36.4,0,0,0,114
2023-05-06 23:00:00,0,13,7,74.1,0,0,0,116
2023-05-07 00:00:00,0,13,-9,80.7,0,0,0,116
2023-05-07 01:00:00,0,12,-25,38,0,0,0,113
2023-05-07 02:00:00,0,11,-39,73.9,0,0,0,108
2023-05-07 03:00:00,0,11,-52,36.2,0,0,0,100
2023-05-07 04:00:00,0,10,-63,31.8,0,0,0,92
2023-05-07 05:00:00,0,10,-74,29.2,62,0,62,82
2023-05-07 06:00:00,0,12,-85,33.1,161,18,167,72
2023-05-07 07:00:00,0.2,15,-96,37.5,265,0,265,62
2023-05-07 08:00:00,1,17,-108,33.6,339,82,389,52
2023-05-07 09:00:00,1.7,18,-124,24.1,346,276,548,43
2023-05-07 10:00:00,3.3,19,-143,44.7,454,0,454,35
2023-05-07 11:00:00,7.4,20,-168,47.7,454,0,454,31
2023-05-07 12:00:00,4.4,20,164,15.3,314,488,729,32
