date,dc_power,CloudOpacity,Ghi,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,WindSpeed,WindDirection
2021-04-04 16:00:00,7.19,40.2,0,20.07,21.29,14.81,66.60,14.08,219.67
2021-04-04 17:00:00,2.75,35.0,0,18.55,19.95,14.08,68.93,13.84,209.47
2021-04-04 18:00:00,0.13,47.2,0,16.89,17.92,14.17,78.73,12.04,206.00
2021-04-04 19:00:00,0.00,58.5,0,16.29,17.50,13.85,79.27,12.64,205.60
2021-04-04 20:00:00,0.00,35.8,5,16.61,17.40,13.11,76.07,9.01,200.00
2021-04-04 21:00:00,0.00,41.0,72,15.75,17.01,12.17,73.33,10.12,161.73
2021-04-04 22:00:00,0.00,43.3,184,15.49,16.70,11.99,73.93,9.61,176.53
2021-04-04 23:00:00,0.00,37.6,317,15.61,16.55,11.79,73.53,7.64,178.60
2021-04-05 00:00:00,0.00,43.3,368,15.57,16.30,11.62,73.60,6.45,167.93
2021-04-05 01:00:00,0.00,25.4,552,15.71,16.10,11.78,75.40,4.91,160.93
2021-04-05 02:00:00,0.00,2.7,744,14.59,15.45,12.01,79.80,7.47,151.20
2021-04-05 03:00:00,0.00,0.0,726,14.09,15.30,11.30,77.00,8.19,141.47
2021-04-05 04:00:00,0.00,0.0,627,14.68,15.20,11.36,77.80,4.49,126.20
2021-04-05 05:00:00,0.00,0.0,475,14.27,15.17,11.03,76.33,6.52,136.00
2021-04-05 06:00:00,0.00,0.0,287,14.28,14.99,10.99,77.00,5.08,134.47
2021-04-05 07:00:00,0.47,0.0,92,14.45,15.33,10.28,71.73,5.03,140.53
2021-04-05 08:00:00,4.69,8.7,0,14.19,15.94,9.18,64.20,8.41,178.67
2021-04-05 09:00:00,9.59,0.6,0,14.13,16.51,9.12,61.60,11.20,181.80
2021-04-05 10:00:00,13.38,0.0,0,15.35,17.19,9.36,59.93,8.99,157.00
2021-04-05 11:00:00,15.91,0.0,0,15.96,18.06,9.76,58.33,10.84,178.80
2021-04-05 12:00:00,16.75,0.0,0,16.13,18.31,9.11,55.00,10.31,181.07
2021-04-05 13:00:00,16.31,0.7,0,17.82,20.07,9.39,50.13,10.93,171.13
2021-04-05 14:00:00,14.72,0.0,0,16.53,19.92,9.37,50.53,16.60,194.73
2021-04-05 15:00:00,11.53,0.0,0,16.07,19.37,9.05,51.27,15.78,192.67
2021-04-05 16:00:00,7.03,0.8,0,16.68,19.35,8.93,50.93,12.52,175.07
2021-04-05 17:00:00,2.78,70.7,0,15.43,17.99,8.91,55.40,12.04,178.87
2021-04-05 18:00:00,0.00,2.7,0,13.57,16.06,8.65,61.47,11.20,171.53
2021-04-05 19:00:00,0.00,49.8,0,12.29,14.83,8.95,67.73,11.53,183.53
2021-04-05 20:00:00,0.00,68.1,3,11.97,14.19,9.01,71.13,10.36,186.27
2021-04-05 21:00:00,0.00,54.7,53,11.65,13.13,9.24,77.07,6.57,208.20
2021-04-05 22:00:00,0.00,55.4,140,11.58,12.94,9.78,81.20,6.93,192.73
2021-04-05 23:00:00,0.00,60.6,194,10.53,12.05,10.07,87.67,8.32,204.27
2021-04-06 00:00:00,0.00,67.9,205,10.40,11.76,10.49,92.13,7.96,219.60
2021-04-06 01:00:00,0.00,46.9,384,11.22,12.25,11.49,95.13,7.73,177.53
2021-04-06 02:00:00,0.00,57.0,321,11.06,12.52,11.06,90.80,9.28,194.73
2021-04-06 03:00:00,0.00,54.3,322,11.07,12.21,11.39,94.80,8.08,189.73
2021-04-06 04:00:00,0.00,55.4,270,11.20,12.11,11.22,94.20,6.57,194.80
2021-04-06 05:00:00,0.00,55.3,203,10.50,11.25,11.05,99.00,5.69,198.67
2021-04-06 06:00:00,0.00,50.9,133,11.26,11.87,11.67,99.00,5.92,195.53
2021-04-06 07:00:00,0.53,44.9,43,11.71,12.64,11.38,92.13,6.87,208.87
2021-04-06 08:00:00,4.41,75.1,0,12.43,13.83,10.71,81.40,8.32,181.80
2021-04-06 09:00:00,9.16,87.6,0,13.57,14.75,10.50,75.73,7.11,170.20
2021-04-06 10:00:00,13.09,84.3,0,15.13,15.93,11.26,73.67,6.28,151.67
2021-04-06 11:00:00,15.59,61.5,0,16.15,16.75,11.47,71.07,5.51,134.60
2021-04-06 12:00:00,16.56,0.0,0,16.53,17.59,11.51,67.53,7.79,140.07
2021-04-06 13:00:00,16.25,8.0,0,17.71,18.85,11.64,62.93,8.33,156.80
2021-04-06 14:00:00,15.13,77.6,0,18.26,19.27,11.91,62.40,8.12,181.67
2021-04-06 15:00:00,11.78,81.5,0,18.47,19.44,12.32,63.40,9.01,178.67
2021-04-06 16:00:00,7.09,87.3,0,18.09,18.87,12.31,65.73,7.67,178.93
2021-04-06 17:00:00,2.63,85.6,0,17.45,18.26,12.58,69.60,8.15,186.33
2021-04-06 18:00:00,0.00,84.8,0,17.61,17.80,12.95,73.27,5.68,171.73
2021-04-06 19:00:00,0.00,82.6,0,17.79,17.59,13.30,76.07,4.43,168.53
2021-04-06 20:00:00,0.00,81.8,1,16.25,17.25,12.74,74.93,9.64,211.07
2021-04-06 21:00:00,0.00,60.8,46,15.65,16.82,12.52,76.00,10.12,216.13
2021-04-06 22:00:00,0.00,57.8,128,14.83,15.56,12.77,83.53,8.29,228.67
2021-04-06 23:00:00,0.00,60.1,191,14.51,14.88,13.51,91.67,7.69,180.67
2021-04-07 00:00:00,0.00,44.7,345,13.90,14.13,13.93,99.00,7.72,204.20
2021-04-07 01:00:00,0.00,6.9,656,14.33,14.50,14.30,99.00,8.05,174.87
2021-04-07 02:00:00,0.00,0.0,726,15.87,14.66,14.46,99.00,1.23,178.67
2021-04-07 03:00:00,0.00,0.0,684,16.15,14.70,14.50,99.00,0.12,178.20
2021-04-07 04:00:00,0.00,0.0,584,16.19,14.70,14.50,99.00,0.00,178.00
2021-04-07 05:00:00,0.00,0.0,436,16.21,14.74,14.52,98.80,0.00,178.00
2021-04-07 06:00:00,0.00,0.0,257,16.19,14.70,14.50,99.00,0.00,178.00
2021-04-07 07:00:00,0.00,0.9,75,16.19,14.70,14.50,99.00,0.00,178.00
2021-04-07 08:00:00,4.19,30.5,0,16.03,15.07,14.37,95.53,2.21,146.93
2021-04-07 09:00:00,9.06,0.0,0,15.41,15.48,14.14,91.80,7.25,59.00
2021-04-07 10:00:00,12.78,0.0,0,16.78,16.35,14.17,86.80,4.51,289.40
2021-04-07 11:00:00,16.00,4.6,0,17.58,17.59,14.07,79.93,6.87,225.47
2021-04-07 12:00:00,16.28,69.4,0,20.20,19.62,14.37,71.73,4.11,305.53
2021-04-07 13:00:00,16.16,69.2,0,21.32,21.27,14.45,65.07,7.08,215.20
2021-04-07 14:00:00,0.00,67.5,0,23.08,23.01,14.79,59.87,7.76,234.20
2021-04-07 15:00:00,0.00,67.4,0,23.42,24.11,14.97,56.60,11.68,228.33
2021-04-07 16:00:00,0.00,75.1,0,21.97,22.87,14.49,59.07,11.92,207.13
2021-04-07 17:00:00,0.00,82.2,0,21.73,22.39,14.87,62.40,11.32,191.20
2021-04-07 18:00:00,0.00,74.5,0,19.91,20.26,14.96,71.53,10.12,188.80
2021-04-07 19:00:00,0.00,68.4,0,18.47,18.17,16.49,89.87,9.88,249.40
2021-04-07 20:00:00,0.00,46.3,3,18.89,17.63,17.43,99.00,6.87,275.20
2021-04-07 21:00:00,0.00,12.8,107,19.15,17.31,17.31,100.00,3.44,286.93
2021-04-07 22:00:00,0.00,0.0,310,19.27,17.09,17.09,100.00,1.20,287.00
2021-04-07 23:00:00,0.00,0.0,487,19.93,17.41,17.41,100.00,0.00,287.00
2021-04-08 00:00:00,0.00,0.0,623,20.39,17.69,17.69,100.00,0.00,276.93
2021-04-08 01:00:00,0.00,0.0,707,20.37,17.69,17.69,100.00,0.00,276.00
2021-04-08 02:00:00,0.00,0.0,730,19.75,17.37,17.37,100.00,0.72,276.00
2021-04-08 03:00:00,0.00,0.0,689,18.62,16.94,16.94,100.00,3.36,276.00
2021-04-08 04:00:00,0.00,0.0,588,16.48,15.89,16.07,100.00,6.75,101.47
2021-04-08 05:00:00,0.00,4.4,418,16.22,15.33,15.52,100.00,4.49,105.00
2021-04-08 06:00:00,0.00,22.4,190,15.41,15.13,15.32,100.00,7.11,107.80
2021-04-08 07:00:00,0.41,62.6,41,15.44,14.76,14.95,100.00,4.40,102.13
2021-04-08 08:00:00,4.22,76.8,0,15.23,15.00,15.19,100.00,7.17,105.20
2021-04-08 09:00:00,9.03,79.9,0,19.29,18.29,17.37,94.27,7.79,101.67
2021-04-08 10:00:00,12.88,93.7,0,23.13,24.54,14.74,54.40,15.32,186.60
2021-04-08 11:00:00,15.28,81.2,0,24.53,26.02,14.49,49.00,14.94,54.13
2021-04-08 12:00:00,16.09,92.9,0,25.73,27.87,13.82,42.13,16.66,273.20
2021-04-08 13:00:00,16.44,93.6,0,23.79,28.19,11.53,35.60,24.68,327.60
2021-04-08 14:00:00,15.56,82.5,0,25.95,29.49,10.22,30.27,18.90,328.80
2021-04-08 15:00:00,10.06,83.2,0,24.79,29.00,6.93,24.93,17.90,316.47
2021-04-08 16:00:00,4.81,79.4,0,23.32,27.45,7.16,27.67,17.88,333.13
2021-04-08 17:00:00,2.38,58.9,0,23.02,27.57,4.59,23.00,17.28,311.53
2021-04-08 18:00:00,0.00,38.5,0,22.26,25.21,4.21,25.73,8.60,320.60
2021-04-08 19:00:00,0.00,43.7,0,21.08,23.97,4.71,28.67,8.89,337.53
2021-04-08 20:00:00,0.00,39.9,3,20.64,23.63,4.62,29.13,9.13,324.60
2021-04-08 21:00:00,0.00,8.1,113,20.33,23.95,5.87,31.20,14.34,247.07
2021-04-08 22:00:00,0.00,10.0,274,19.85,20.89,11.15,53.53,7.11,203.67
2021-04-08 23:00:00,0.00,2.5,474,18.61,20.11,11.23,56.73,9.52,199.00
2021-04-09 00:00:00,0.00,2.9,600,18.23,19.30,10.86,58.20,6.99,219.00
2021-04-09 01:00:00,0.00,35.5,452,16.29,19.09,12.28,64.73,17.76,218.07
2021-04-09 02:00:00,0.00,58.9,297,18.09,16.25,16.25,100.00,1.32,216.60
2021-04-09 03:00:00,0.00,73.5,180,17.45,16.09,16.13,100.00,3.41,238.47
2021-04-09 04:00:00,0.00,56.6,247,12.13,14.13,14.31,100.00,17.26,205.93
2021-04-09 05:00:00,0.00,12.4,381,12.60,13.60,13.60,100.00,10.96,217.20
2021-04-09 06:00:00,0.00,32.9,173,11.35,13.51,13.51,100.00,17.14,233.87
2021-04-09 07:00:00,0.00,15.3,52,10.17,13.15,10.95,86.47,17.00,240.20
2021-04-09 08:00:00,2.38,5.5,0,11.13,13.58,9.97,78.93,12.88,237.80
2021-04-09 09:00:00,10.56,41.0,0,11.60,14.74,9.07,68.67,15.16,239.13
2021-04-09 10:00:00,14.34,33.4,0,13.05,16.11,7.96,58.47,13.14,226.93
2021-04-09 11:00:00,13.06,42.2,0,11.77,16.03,8.41,60.60,20.40,201.27
2021-04-09 12:00:00,8.22,31.2,0,11.83,15.96,10.46,69.87,22.20,193.33
2021-04-09 13:00:00,0.00,26.8,0,11.93,15.63,9.49,66.93,19.00,204.87
2021-04-09 14:00:00,0.00,24.9,0,12.49,14.05,12.22,88.80,11.20,204.00
2021-04-09 15:00:00,0.00,1.8,0,12.73,15.13,11.53,79.20,14.82,181.67
2021-04-09 16:00:00,0.00,21.1,0,12.79,15.87,8.23,60.47,13.48,190.60
2021-04-09 17:00:00,0.00,21.5,0,11.43,15.05,7.51,60.73,15.54,179.73
2021-04-09 18:00:00,0.00,31.4,0,11.62,14.39,7.06,61.33,10.96,175.47
2021-04-09 19:00:00,0.00,31.0,0,11.75,13.83,7.18,64.20,7.47,170.60
2021-04-09 20:00:00,0.00,26.5,2,12.85,13.46,7.34,66.40,0.00,178.33
2021-04-09 21:00:00,0.00,34.6,72,13.01,13.50,7.85,68.73,0.00,178.27
2021-04-09 22:00:00,0.00,39.2,182,12.32,13.26,8.65,73.47,3.48,215.87
2021-04-09 23:00:00,0.00,18.8,384,11.25,13.30,8.31,71.53,8.32,258.20
2021-04-10 00:00:00,0.00,53.9,278,10.87,13.33,7.37,67.20,9.40,252.20
2021-04-10 01:00:00,0.00,82.8,119,10.01,12.69,6.78,67.27,9.88,250.87
2021-04-10 02:00:00,0.00,61.9,274,9.12,11.49,7.11,74.60,9.04,251.93
2021-04-10 03:00:00,0.00,52.2,319,10.07,12.42,7.23,70.53,8.89,250.67
2021-04-10 04:00:00,0.00,42.4,337,10.16,12.54,7.19,69.73,9.01,262.40
2021-04-10 05:00:00,0.00,48.4,217,10.40,12.73,7.41,69.87,9.04,265.60
2021-04-10 06:00:00,0.00,42.9,133,10.49,12.69,7.33,69.73,8.24,288.40
2021-04-10 07:00:00,0.38,19.7,47,10.45,12.86,7.76,71.00,9.76,293.20
2021-04-10 08:00:00,6.22,27.6,0,10.75,13.74,8.64,71.47,13.84,270.87
2021-04-10 09:00:00,7.47,22.6,0,11.44,13.89,10.07,77.93,12.76,275.93
2021-04-10 10:00:00,13.22,71.9,0,12.07,15.87,9.73,66.80,19.28,256.73
2021-04-10 11:00:00,17.22,68.8,0,11.23,13.49,13.44,99.73,17.62,241.33
2021-04-10 12:00:00,4.94,57.8,0,11.27,14.96,12.71,86.40,23.30,233.47
2021-04-10 13:00:00,5.75,9.6,0,9.90,15.29,8.77,65.07,26.30,231.47
2021-04-10 14:00:00,4.19,11.2,0,11.88,17.47,4.53,42.27,22.48,231.67
2021-04-10 15:00:00,6.28,5.9,0,9.33,15.63,5.29,50.20,27.79,241.60
2021-04-10 16:00:00,4.63,7.0,0,9.43,14.93,5.29,52.53,23.22,243.20
2021-04-10 17:00:00,0.72,11.1,0,7.34,12.50,7.28,70.40,23.08,238.73
2021-04-10 18:00:00,0.00,21.3,0,6.86,11.70,5.26,64.67,19.16,251.80
2021-04-10 19:00:00,0.00,23.4,0,5.79,9.75,6.30,79.13,16.32,259.27
2021-04-10 20:00:00,0.00,42.3,1,6.49,9.80,5.24,73.20,11.32,274.80
2021-04-10 21:00:00,0.00,56.9,39,5.13,8.99,8.07,94.00,17.16,271.67
2021-04-10 22:00:00,0.00,23.7,212,5.12,8.52,7.43,92.93,14.48,277.67
2021-04-10 23:00:00,0.00,29.8,310,3.97,8.30,5.89,84.87,17.38,271.53
2021-04-11 00:00:00,0.00,56.9,252,3.34,7.89,5.15,82.80,17.90,255.40
2021-04-11 01:00:00,0.00,32.0,467,3.98,7.89,5.17,82.93,14.34,260.73
2021-04-11 02:00:00,0.00,39.6,428,3.29,7.95,4.85,80.93,17.90,244.40
2021-04-11 03:00:00,0.00,48.1,346,3.75,7.67,5.69,87.40,14.94,239.13
2021-04-11 04:00:00,0.00,45.2,306,2.98,7.75,4.51,79.80,18.38,249.73
2021-04-11 05:00:00,0.00,35.1,274,3.27,7.50,4.59,81.87,15.52,242.13
2021-04-11 06:00:00,0.00,33.1,155,2.65,7.31,5.81,90.13,19.08,238.20
2021-04-11 07:00:00,0.34,30.3,36,2.53,7.20,6.66,96.20,19.96,252.73
2021-04-11 08:00:00,5.00,30.5,0,4.88,7.46,7.36,99.00,10.12,271.67
2021-04-11 09:00:00,5.94,23.8,0,4.95,8.46,8.07,97.27,15.42,238.80
2021-04-11 10:00:00,8.78,31.9,0,5.71,9.75,7.10,83.60,17.16,225.87
2021-04-11 11:00:00,14.09,40.2,0,6.75,10.27,8.71,90.07,16.66,207.53
2021-04-11 12:00:00,14.56,33.5,0,7.80,12.15,8.32,77.40,20.65,199.87
2021-04-11 13:00:00,9.81,38.8,0,6.29,11.10,8.60,84.73,23.08,207.67
2021-04-11 14:00:00,15.66,36.8,0,6.19,11.73,6.57,70.67,24.46,217.73
2021-04-11 15:00:00,7.59,41.2,0,7.80,12.88,6.41,64.87,22.08,215.67
2021-04-11 16:00:00,3.63,38.0,0,6.25,12.36,5.93,64.87,27.95,216.00
2021-04-11 17:00:00,1.94,34.3,0,6.77,11.85,6.77,71.07,21.98,226.40
2021-04-11 18:00:00,0.00,35.0,0,7.74,10.49,9.61,94.33,13.74,195.33
2021-04-11 19:00:00,0.00,21.4,0,7.68,10.31,10.11,99.00,14.08,256.33
2021-04-11 20:00:00,0.00,15.2,2,7.52,10.03,9.90,99.00,13.00,250.93
2021-04-11 21:00:00,0.00,57.4,41,7.75,9.89,9.79,99.00,10.96,247.87
2021-04-11 22:00:00,0.00,53.2,134,7.22,9.77,9.67,99.00,13.12,253.53
2021-04-11 23:00:00,0.00,28.8,333,6.77,9.54,9.54,100.00,13.84,255.93
2021-04-12 00:00:00,0.00,17.5,494,8.11,9.71,9.71,100.00,8.15,263.33
2021-04-12 01:00:00,0.00,62.3,263,7.47,9.68,9.68,100.00,11.08,252.00
2021-04-12 02:00:00,0.00,46.8,380,7.90,9.53,9.53,100.00,7.95,250.73
2021-04-12 03:00:00,0.00,39.0,411,7.17,9.30,9.30,100.00,10.48,249.87
2021-04-12 04:00:00,0.00,51.8,274,8.66,9.60,9.60,100.00,4.45,250.93
2021-04-12 05:00:00,0.00,41.1,240,9.03,9.81,9.81,100.00,3.76,229.87
2021-04-12 06:00:00,0.00,11.2,213,8.44,9.80,9.80,100.00,6.87,238.53
2021-04-12 07:00:00,0.31,14.2,57,7.55,9.71,9.77,100.00,11.08,251.07
2021-04-12 08:00:00,4.69,27.4,0,9.15,10.51,10.60,100.00,8.03,221.87
2021-04-12 09:00:00,10.03,0.5,0,11.12,11.13,11.25,100.00,2.04,230.67
2021-04-12 10:00:00,14.09,0.2,0,12.97,12.76,12.67,99.53,3.03,204.40
2021-04-12 11:00:00,16.88,0.0,0,12.26,14.65,11.15,79.80,14.36,215.47
2021-04-12 12:00:00,16.56,0.0,0,13.71,14.84,12.90,88.20,10.60,208.00
2021-04-12 13:00:00,17.63,0.0,0,13.67,15.55,10.75,73.07,11.08,221.33
2021-04-12 14:00:00,13.59,0.0,0,13.55,15.55,10.64,72.47,11.44,194.60
2021-04-12 15:00:00,11.34,0.0,0,12.52,15.02,10.69,75.33,14.10,182.40
2021-04-12 16:00:00,6.50,0.1,0,14.50,16.85,9.85,63.40,12.16,206.07
2021-04-12 17:00:00,1.16,5.1,0,13.30,15.25,9.34,67.80,9.37,220.33
2021-04-12 18:00:00,0.00,0.1,0,12.41,13.24,10.21,81.87,4.80,237.67
2021-04-12 19:00:00,0.00,0.0,0,11.97,12.55,10.14,85.47,3.36,238.00
2021-04-12 20:00:00,0.00,0.0,2,11.98,11.75,10.69,93.27,0.00,223.60
2021-04-12 21:00:00,0.00,0.4,108,10.77,10.57,10.57,100.00,0.00,216.00
2021-04-12 22:00:00,0.00,17.3,246,9.24,9.34,9.34,100.00,0.00,232.00
2021-04-12 23:00:00,0.00,49.8,233,7.88,8.33,8.33,100.00,0.36,232.00
2021-04-13 00:00:00,0.00,57.0,261,8.27,8.60,8.60,100.00,0.12,268.53
2021-04-13 01:00:00,0.00,60.1,273,7.94,8.47,8.47,100.00,0.84,269.00
2021-04-13 02:00:00,0.00,49.3,357,7.50,8.19,8.29,100.00,1.32,269.00
2021-04-13 03:00:00,0.00,42.2,382,6.88,7.59,7.69,100.00,0.72,269.00
2021-04-13 04:00:00,0.00,9.3,509,6.61,7.27,7.36,100.00,0.12,269.00
2021-04-13 05:00:00,0.00,49.2,210,5.70,6.53,6.62,100.00,0.00,269.73
2021-04-13 06:00:00,0.00,49.6,115,5.03,5.95,6.05,100.00,0.00,269.93
2021-04-13 07:00:00,0.34,54.0,29,3.31,5.97,6.06,100.00,9.16,273.40
2021-04-13 08:00:00,2.34,36.9,0,6.43,7.77,7.86,100.00,4.25,282.00
2021-04-13 09:00:00,9.94,24.7,0,10.17,10.12,10.21,100.00,0.00,282.00
2021-04-13 10:00:00,14.09,34.6,0,12.36,12.71,12.55,99.13,6.16,49.33
2021-04-13 11:00:00,16.59,30.8,0,14.07,15.53,9.51,67.40,6.81,127.53
2021-04-13 12:00:00,17.25,47.1,0,12.03,15.90,7.57,57.67,16.80,62.93
2021-04-13 13:00:00,9.75,43.6,0,12.84,16.97,7.48,53.53,18.06,210.73
2021-04-13 14:00:00,7.03,44.4,0,13.82,17.77,7.34,50.47,16.90,17.53
2021-04-13 15:00:00,6.78,34.5,0,14.52,17.86,7.27,49.93,13.86,85.87
2021-04-13 16:00:00,4.38,44.3,0,14.51,17.81,7.08,49.40,13.47,103.13
2021-04-13 17:00:00,1.06,47.2,0,14.95,17.93,6.51,47.27,11.32,84.53
2021-04-13 18:00:00,0.00,48.4,0,14.89,17.66,6.27,47.07,9.83,19.00
2021-04-13 19:00:00,0.00,48.9,0,14.25,17.67,6.18,46.80,13.12,33.00
2021-04-13 20:00:00,0.00,39.0,1,14.68,17.80,5.99,45.93,11.56,17.53
2021-04-13 21:00:00,0.00,54.0,47,15.28,17.83,5.77,45.13,8.07,39.80
2021-04-13 22:00:00,0.00,31.0,213,15.13,19.78,3.61,34.33,16.20,302.07
2021-04-13 23:00:00,0.00,0.0,467,14.84,20.15,2.60,31.20,19.64,257.60
2021-04-14 00:00:00,0.00,16.0,503,13.95,19.67,3.05,33.20,21.70,282.27
2021-04-14 01:00:00,0.00,32.2,463,12.83,18.47,4.58,39.87,22.74,342.60
2021-04-14 02:00:00,0.00,55.9,311,13.67,19.49,2.99,33.40,22.06,237.27
2021-04-14 03:00:00,0.00,53.5,310,13.07,18.95,3.63,36.20,23.24,105.00
2021-04-14 04:00:00,0.00,41.8,327,14.51,18.13,4.73,41.13,12.28,213.13
2021-04-14 05:00:00,0.00,70.0,114,14.33,19.09,5.15,39.87,19.26,329.00
2021-04-14 06:00:00,0.00,38.0,144,14.61,18.77,4.31,38.33,14.94,320.80
2021-04-14 07:00:00,0.00,43.4,24,12.97,16.52,8.64,59.60,16.90,281.33
2021-04-14 08:00:00,0.81,30.0,0,13.58,16.71,6.45,50.80,11.92,304.47
2021-04-14 09:00:00,0.00,12.6,0,13.37,17.41,6.75,49.47,17.16,312.00
2021-04-14 10:00:00,4.78,0.8,0,14.49,18.98,7.29,46.60,20.38,278.47
2021-04-14 11:00:00,8.72,0.0,0,14.62,19.57,7.96,47.00,22.48,280.93
2021-04-14 12:00:00,5.63,0.0,0,16.97,20.59,8.21,44.87,16.82,281.80
2021-04-14 13:00:00,5.69,0.0,0,16.68,20.20,7.73,44.53,15.40,263.07
2021-04-14 14:00:00,5.41,0.0,0,15.22,19.33,10.05,55.00,21.24,270.27
2021-04-14 15:00:00,9.25,0.0,0,16.38,19.99,7.91,45.73,16.14,277.00
2021-04-14 16:00:00,8.25,24.1,0,15.93,18.68,10.57,59.20,14.72,249.00
2021-04-14 17:00:00,1.97,31.4,0,14.91,18.62,8.88,53.20,17.88,259.60
2021-04-14 18:00:00,0.00,22.6,0,13.67,16.63,9.85,64.07,15.28,258.20
2021-04-14 19:00:00,0.00,24.3,0,13.02,16.05,9.95,67.00,15.66,255.87
2021-04-14 20:00:00,0.00,38.2,1,12.23,15.44,9.69,68.60,16.42,266.27
2021-04-14 21:00:00,0.00,18.8,83,11.98,14.39,9.85,74.27,12.40,245.27
2021-04-14 22:00:00,0.00,36.1,190,11.94,13.29,9.91,80.07,6.81,277.40
2021-04-14 23:00:00,0.00,22.3,358,11.01,12.57,9.07,79.00,6.75,286.33
2021-04-15 00:00:00,0.00,18.0,491,10.13,12.11,7.41,73.00,7.08,269.20
2021-04-15 01:00:00,0.00,20.7,538,9.83,11.66,6.97,73.07,5.87,285.87
2021-04-15 02:00:00,0.00,29.1,494,9.28,11.85,6.85,71.47,9.52,297.00
2021-04-15 03:00:00,0.00,45.6,359,10.03,13.07,6.04,62.33,10.96,316.13
2021-04-15 04:00:00,0.00,75.3,138,10.32,13.40,5.65,59.27,10.72,322.87
2021-04-15 05:00:00,0.00,78.4,88,10.51,13.53,5.52,58.27,10.24,318.20
2021-04-15 06:00:00,0.00,64.7,72,10.50,13.12,5.89,61.33,8.80,314.40
2021-04-15 07:00:00,0.25,28.9,34,10.75,13.44,5.92,60.40,8.92,318.27
2021-04-15 08:00:00,3.84,44.3,0,10.54,13.87,6.12,59.47,12.76,314.93
2021-04-15 09:00:00,9.66,16.7,0,11.88,15.03,6.65,57.20,12.28,293.80
2021-04-15 10:00:00,7.72,14.3,0,12.32,16.83,5.71,47.93,18.04,257.20
2021-04-15 11:00:00,8.41,23.3,0,13.77,18.07,5.74,44.33,17.54,255.40
2021-04-15 12:00:00,19.31,20.9,0,14.20,19.19,6.04,42.20,21.12,250.33
2021-04-15 13:00:00,17.44,21.3,0,15.23,19.90,6.21,40.87,19.98,282.73
2021-04-15 14:00:00,14.56,12.9,0,15.17,19.19,5.88,41.73,15.40,296.73
2021-04-15 15:00:00,11.75,4.7,0,13.58,15.42,12.09,80.47,12.76,261.27
2021-04-15 16:00:00,6.41,12.4,0,12.67,14.83,11.77,81.87,13.88,279.73
2021-04-15 17:00:00,2.31,18.6,0,13.60,14.65,12.32,85.93,9.25,283.60
2021-04-15 18:00:00,0.00,26.2,0,13.61,14.80,11.65,81.33,8.63,291.93
2021-04-15 19:00:00,0.00,12.8,0,12.93,14.42,11.62,83.20,10.36,255.27
2021-04-15 20:00:00,0.00,22.1,1,12.27,14.38,11.54,82.80,13.26,258.00
2021-04-15 21:00:00,0.00,55.3,37,10.74,13.35,12.42,94.27,17.52,238.47
2021-04-15 22:00:00,0.00,66.6,94,11.69,12.90,12.70,99.00,10.60,256.53
2021-04-15 23:00:00,0.00,69.2,139,11.25,12.67,12.25,97.27,11.08,253.67
2021-04-16 00:00:00,0.00,78.6,128,10.95,12.65,12.40,98.47,12.52,253.67
2021-04-16 01:00:00,0.00,80.2,133,9.57,11.61,10.29,91.73,11.20,246.27
2021-04-16 02:00:00,0.00,74.7,176,9.13,10.97,10.35,95.93,10.12,256.20
2021-04-16 03:00:00,0.00,72.1,183,9.47,10.75,10.52,98.73,7.67,233.73
2021-04-16 04:00:00,0.00,64.7,199,9.18,10.59,9.71,94.20,7.13,234.27
2021-04-16 05:00:00,0.00,61.1,153,9.92,11.03,8.73,85.60,4.13,243.13
2021-04-16 06:00:00,0.00,34.9,145,8.77,10.11,9.01,93.00,5.85,257.80
2021-04-16 07:00:00,0.00,50.7,31,9.39,10.20,9.61,96.07,4.21,272.67
2021-04-16 08:00:00,4.31,71.2,0,9.50,10.37,10.17,99.00,4.97,281.80
2021-04-16 09:00:00,9.47,72.2,0,9.77,10.92,10.72,99.00,7.40,257.33
2021-04-16 10:00:00,13.47,69.6,0,12.08,11.85,10.69,92.60,0.00,250.00
2021-04-16 11:00:00,15.91,73.6,0,12.68,12.72,9.69,81.80,0.00,250.93
2021-04-16 12:00:00,17.03,79.9,0,12.87,13.46,9.20,75.27,2.57,120.87
2021-04-16 13:00:00,16.63,67.4,0,11.17,13.77,7.77,67.00,10.60,183.27
2021-04-16 14:00:00,14.81,82.0,0,11.49,14.33,7.14,61.93,11.20,205.73
2021-04-16 15:00:00,11.41,78.0,0,10.55,13.77,6.87,63.07,12.64,197.60
2021-04-16 16:00:00,6.25,67.4,0,10.82,13.81,6.45,61.07,11.08,201.33
2021-04-16 17:00:00,2.09,69.2,0,10.55,13.51,6.17,61.20,10.57,184.00
2021-04-16 18:00:00,0.00,59.0,0,10.85,13.04,6.54,64.53,7.13,177.20
2021-04-16 19:00:00,0.00,62.9,0,10.39,12.97,5.01,58.47,7.64,172.87
2021-04-16 20:00:00,0.00,63.7,1,9.91,12.81,4.50,56.87,8.53,175.33
2021-04-16 21:00:00,0.00,36.6,56,10.89,12.33,4.95,60.60,1.56,154.00
2021-04-16 22:00:00,0.00,42.9,165,10.95,12.25,5.05,61.47,1.08,152.00
2021-04-16 23:00:00,0.00,36.4,292,10.81,12.11,5.41,63.60,1.35,152.00
